record_id,customer_id,loan_id,banker_id,transaction_date
950,950,94708161-0ddd-4489-b942-c66d2b8aec86,12-5402940,09-08-2022
951,951,905aa709-bef9-4563-8d68-a61b8210a8d3,68-9247614,15-08-2022
952,952,212763a0-8cfc-4c5a-928e-4a2b8df455a3,32-6476646,16-08-2022
953,953,59f1a543-e6c5-48eb-b93f-6ea25af2c8fc,03-5801967,13-08-2022
954,954,55e74f17-b342-4995-9932-16e974df984a,53-8547859,25-08-2022
955,955,1fca5033-deed-4801-9e6e-fde8bcd7d122,41-6778673,19-08-2022
956,956,0eae987a-d56c-431e-b1a1-f91021d17257,03-0153800,24-08-2022
957,957,0baea601-7ece-4e29-90d9-19a5ab2666dc,94-8429592,12-08-2022
958,958,2675cf07-5ec7-4519-9a44-2445dd126542,61-1054895,24-08-2022
959,959,3afc3d50-d26c-4ab1-8dbc-aedf86c8cba0,83-7722614,22-08-2022
960,960,28e83c0d-d340-45aa-9814-61ec5c0de8e9,56-5369339,14-08-2022
961,961,7cc68d7d-2271-4d69-b4db-7523115a3aa2,93-2794896,18-08-2022
962,962,ba2b1e48-bfd1-4cc9-ba96-bc5d2ca09835,90-4961678,05-08-2022
963,963,e411980a-ae81-475a-9bb1-93182fb67229,24-8396837,07-08-2022
964,964,739ca3a7-dffb-4fe0-b06d-b48c64801901,02-6098382,02-08-2022
965,965,f192c66a-a54c-42a1-9261-c58d9ec05d65,19-4765034,08-08-2022
966,966,d2a4f732-82f1-47b8-8835-3dd23de82797,83-1977189,13-08-2022
967,967,d5fe93c9-c21f-41c4-b0a8-a2266552e199,91-8454719,26-08-2022
968,968,0c812620-9efe-46d4-9d9f-395d4c7fd40e,78-4021598,28-08-2022
969,969,6daf2256-19ff-4580-a035-a128be6e2ce3,01-3699155,12-08-2022
970,970,83c9c4d8-212b-4b44-bb58-af5ef3441627,66-4408344,26-08-2022
971,971,ff059cec-e568-455d-a88e-15fe7efcf017,74-6192526,14-08-2022
972,972,7ac97523-dac3-48cb-812a-863a79712d3b,28-6107702,05-08-2022
973,973,f8d94a96-1707-4092-ba94-552b35cc4bbd,76-9414112,03-08-2022
974,974,6a35c48b-4548-4bd0-8d6a-521959300722,70-6336105,28-08-2022
975,975,24e6464d-a870-4d2e-9b2f-16cd55fc2647,12-5402940,30-08-2022
976,976,8848b3b5-2f85-4785-87ba-005bd925d515,57-9271668,28-08-2022
977,977,fa822891-a281-40b4-8f3f-20d889cface1,86-9370716,25-08-2022
978,978,7c569cd9-9cfc-4fe3-bc25-11e1c4ccbb12,91-6838638,26-08-2022
979,979,12e2c02f-482f-4cc2-b18f-ba2cefb6d6a8,35-9973556,09-08-2022
980,980,433d2c4b-284c-431b-b3b5-828014e58ea8,84-0102772,19-08-2022
981,981,dee2f41b-c13c-4806-bc95-949d1995d8e0,71-7187040,09-08-2022
982,982,ff04332e-e19c-4ff3-8e7d-e79304029302,74-2503637,09-08-2022
983,983,00582b15-f50d-4ae9-9b89-324f785d383c,05-3910890,13-08-2022
984,984,28717328-8339-48ca-add5-1ba1e49c4ba9,08-0795961,28-08-2022
985,985,060dcbb0-bd95-4a31-8247-9919cb40e3e2,96-2477756,13-08-2022
986,986,1e2e12df-b743-4883-9a39-ad8ca72eb6d3,91-2862010,22-08-2022
987,987,d2eb8747-8680-41a1-a428-c830d2dfcb77,60-8811537,11-08-2022
988,988,6540e120-056f-468d-9df8-546052a71124,56-6551806,03-08-2022
989,989,0a867c15-3ffa-4612-842f-f25ef33ddd5c,08-6433961,26-08-2022
990,990,6e9202a8-5336-48ab-bde9-bb53b0cac083,03-4841081,08-08-2022
991,991,a2610cf8-28e7-4e6d-a28e-818f84b01e78,58-8806519,24-08-2022
992,992,1cfd73f3-63bb-46e1-a356-0c5298c28ee9,98-2590988,06-08-2022
993,993,17cf3d40-26d4-4eb1-aa57-ebc85e30263b,61-6711847,07-08-2022
994,994,3c5a689c-5019-4f4f-8d21-bd5c8dc75e9d,85-0896789,21-08-2022
995,995,7b6e43a6-42b0-4bcd-b8eb-11dab9a960be,05-4983398,28-08-2022
996,996,4df9e03f-316a-4487-a9c1-f44f834922e7,03-9598462,17-08-2022
997,997,493eb42f-c420-46dc-a7dd-08e8e8b91cc2,88-1843659,02-08-2022
998,998,24f1a208-ece3-40a5-8ceb-61dded00e8ea,29-9068665,24-08-2022
999,999,1e52595e-f410-4790-96c8-fdd2de4012e8,58-0520880,19-08-2022
1000,1000,5dfb8aca-9f54-4804-98c4-ef6db73b3da1,37-5234485,21-08-2022
